# TIC     |   RA      |   Dec     | EclipticLong | EclipticLat | Sector | Camera | Ccd | ColPix | RowPix | EdgeWarn
000779824 | 134.806544 |  -3.993417 | 138.510005 | -20.207972 | 61 | 1 | 2 | 1167.880283 | 1932.826483 | 0
000779824 | 134.806544 |  -3.993417 | 138.510005 | -20.207972 | 88 | 1 | 2 | 1469.220246 | 1912.237949 | 0
000779824 | 134.806544 |  -3.993417 | 138.510005 | -20.207972 | 99 | 1 | 3 | 1967.857853 | 1034.620642 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 12 | 3 | 1 |  646.583587 |  523.270415 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 13 | 3 | 2 | 1169.061902 |  453.616472 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 39 | 3 | 1 | 1201.304620 |  423.330140 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 66 | 3 | 1 | 1888.374040 |   96.888811 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 93 | 3 | 1 | 1933.870523 |   94.039176 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 100 | 4 | 3 |  461.010324 | 1838.571465 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 101 | 3 | 3 | 1069.650657 |  161.360897 | 0
256158466 | 266.899180 | -79.379329 | 268.975853 | -55.951030 | 102 | 3 | 2 | 1265.233667 | 1571.348168 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 12 | 2 | 1 | 1389.769602 |  387.657909 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 38 | 2 | 2 | 1587.354193 |  257.051628 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 39 | 2 | 1 |  765.484305 |  292.560325 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 65 | 2 | 2 |  834.832219 |  629.583049 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 99 | 4 | 3 |  888.944545 | 1018.631420 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 100 | 4 | 2 |  339.408065 |  362.989317 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 101 | 3 | 2 |  467.775940 | 1692.493846 | 0
257776944 | 220.351703 | -71.048111 | 246.493284 | -51.637585 | 102 | 2 | 1 |  623.465706 |  885.274697 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 11 | 3 | 1 | 1632.229743 |  958.320771 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 12 | 3 | 2 | 1894.338719 | 1236.126684 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 64 | 3 | 1 |  377.670561 |  996.575430 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 65 | 3 | 2 |  615.132634 |  684.758064 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 99 | 4 | 2 | 1908.736847 | 1344.568240 | 0
314802266 | 184.932193 | -71.498860 | 231.830535 | -59.228205 | 100 | 3 | 3 |  524.146846 | 1182.550259 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 11 | 3 | 1 | 1397.657719 |  676.840454 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 12 | 3 | 2 | 1799.963136 |  881.395290 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 38 | 3 | 1 | 1945.721199 |  634.640962 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 64 | 3 | 1 |   59.455532 |  772.303878 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 65 | 3 | 2 |  435.892803 |  366.001122 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 99 | 4 | 2 | 1672.735300 | 1634.118566 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 100 | 3 | 3 |  837.847769 |  997.171936 | 0
329089161 | 191.387399 | -71.221330 | 234.031464 | -57.496797 | 101 | 3 | 2 | 1840.675932 |  789.271705 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 11 | 3 | 1 | 1876.619836 |  966.230720 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 37 | 3 | 1 |   78.013317 | 1332.146757 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 38 | 3 | 2 |  229.835665 |  963.919953 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 64 | 3 | 1 |  626.172952 |  944.687074 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 65 | 3 | 2 |  857.042211 |  732.342556 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 99 | 4 | 2 | 1866.541000 | 1097.778158 | 0
311838200 | 181.861947 | -70.489362 | 229.062024 | -59.370894 | 100 | 3 | 3 |  482.737332 | 1427.382081 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 11 | 2 | 2 | 1102.478626 | 1885.344609 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 38 | 2 | 2 |  361.098989 | 1936.848717 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 65 | 2 | 4 |  416.986490 | 2007.155186 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 99 | 4 | 4 |  645.201627 | 1659.598052 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 100 | 3 | 4 | 1203.430279 |  975.769478 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 101 | 2 | 2 |  548.714848 |   86.122831 | 0
408147984 | 213.482501 | -59.643098 | 234.863935 | -42.905008 | 102 | 2 | 4 | 1049.249817 | 1331.953628 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 11 | 2 | 3 |  182.971175 | 1718.213417 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 12 | 2 | 4 | 1741.410837 | 1695.439681 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 38 | 2 | 3 |  994.087243 | 1620.361070 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 65 | 2 | 3 | 1844.837985 | 1320.916431 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 99 | 4 | 4 | 1038.335306 |  705.038761 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 100 | 3 | 4 | 1960.714277 |  177.731895 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 101 | 3 | 1 |  661.354651 |  403.214260 | 0
414475823 | 224.211179 | -57.685879 | 240.529971 | -38.837934 | 102 | 2 | 4 |   48.501604 | 1504.588198 | 1
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 12 | 2 | 4 |  952.337783 | 1216.555836 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 38 | 2 | 3 |   90.106513 | 1326.321685 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 39 | 2 | 4 | 1754.615691 | 1295.570665 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 65 | 2 | 3 |  986.816842 |  987.484422 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 101 | 3 | 1 |   61.586045 | 1121.560298 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 102 | 2 | 3 | 1444.701693 | 1977.044802 | 0
285655079 | 233.992493 | -57.122535 | 246.581542 | -36.573748 | 103 | 1 | 1 |  695.654338 |  810.141611 | 0
274862252 | 237.426543 | -53.506278 | 247.667665 | -32.562859 | 12 | 2 | 4 |  855.611334 |  502.361446 | 0
274862252 | 237.426543 | -53.506278 | 247.667665 | -32.562859 | 39 | 2 | 4 | 1707.264977 |  565.911207 | 0
274862252 | 237.426543 | -53.506278 | 247.667665 | -32.562859 | 65 | 2 | 3 |  732.396369 |  287.343305 | 0
274862252 | 237.426543 | -53.506278 | 247.667665 | -32.562859 | 102 | 2 | 3 |  767.483472 | 1753.794263 | 0
274862252 | 237.426543 | -53.506278 | 247.667665 | -32.562859 | 103 | 1 | 1 | 1312.392235 | 1201.195886 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 11 | 2 | 3 |  614.053933 | 1014.763016 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 38 | 2 | 3 | 1457.858844 |  954.496756 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 65 | 2 | 4 |  177.369231 |  674.700235 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 99 | 4 | 4 | 1840.094856 |  937.613342 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 101 | 2 | 2 | 1936.421188 |  318.175208 | 0
250119205 | 221.669507 | -53.195218 | 236.797869 | -35.182184 | 102 | 2 | 3 | 2008.012446 |  714.682997 | 0
308731030 | 222.829877 | -49.723451 | 236.139347 | -31.678880 | 11 | 2 | 3 |  628.033133 |  379.554283 | 0
308731030 | 222.829877 | -49.723451 | 236.139347 | -31.678880 | 38 | 2 | 3 | 1518.335222 |  330.149628 | 0
308731030 | 222.829877 | -49.723451 | 236.139347 | -31.678880 | 65 | 2 | 4 |  277.186012 |   44.785867 | 0
308731030 | 222.829877 | -49.723451 | 236.139347 | -31.678880 | 102 | 2 | 3 | 1578.878106 |  255.164676 | 0
308731030 | 222.829877 | -49.723451 | 236.139347 | -31.678880 | 103 | 1 | 4 | 1980.056396 | 1741.820901 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 12 | 2 | 3 | 1452.586529 |  494.642480 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 39 | 2 | 4 |  120.783615 |  482.966170 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 66 | 2 | 4 | 1065.997355 |  226.483018 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 93 | 2 | 4 | 1135.693388 |  229.688845 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 103 | 1 | 2 |  182.159613 |    8.318975 | 0
170146066 | 252.630189 | -55.320633 | 258.366446 | -32.580433 | 103 | 2 | 3 | 1965.950738 |   11.672292 | 0
1337279468 | 252.514389 | -44.034898 | 256.580333 | -21.406593 | 12 | 1 | 2 |  473.632418 | 1512.873789 | 0
1337279468 | 252.514389 | -44.034898 | 256.580333 | -21.406593 | 39 | 1 | 1 | 1735.271985 | 1517.700901 | 0
1337279468 | 252.514389 | -44.034898 | 256.580333 | -21.406593 | 66 | 1 | 1 |  746.200177 | 1761.355401 | 0
1337279468 | 252.514389 | -44.034898 | 256.580333 | -21.406593 | 93 | 1 | 1 |  669.863017 | 1758.073918 | 0
1337279468 | 252.514389 | -44.034898 | 256.580333 | -21.406593 | 103 | 1 | 2 | 1486.885365 | 1484.772596 | 0
255532033 | 240.549599 | -44.712993 | 247.593721 | -23.537590 | 12 | 1 | 1 | 1217.898448 | 1134.949898 | 0
255532033 | 240.549599 | -44.712993 | 247.593721 | -23.537590 | 39 | 1 | 1 |  292.410764 | 1073.180173 | 0
255532033 | 240.549599 | -44.712993 | 247.593721 | -23.537590 | 65 | 1 | 2 | 1531.729341 | 1326.657070 | 0
255532033 | 240.549599 | -44.712993 | 247.593721 | -23.537590 | 103 | 1 | 3 | 1895.139662 | 1911.966084 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 21 | 1 | 4 |  255.786547 |  128.286040 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 44 | 4 | 4 | 1070.812420 |  218.074983 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 45 | 3 | 1 | 1131.498584 | 1561.067920 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 46 | 2 | 3 | 1120.773112 |  894.389843 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 48 | 1 | 3 | 1059.267442 |  130.450315 | 0
414969157 | 141.176162 |  22.200757 | 136.565302 |   6.648812 | 72 | 3 | 1 |  876.108026 |  905.036129 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 |  7 | 1 | 3 | 1763.531353 |   68.971666 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 34 | 1 | 4 |  897.857512 |   66.941466 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 44 | 4 | 2 | 1175.858579 | 1461.670181 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 45 | 2 | 1 |  937.710592 | 1029.264825 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 46 | 1 | 1 |  974.802571 | 1725.461594 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 71 | 4 | 3 | 1141.840213 |  813.225001 | 0
027543409 | 122.702004 |  13.567217 | 121.894189 |  -6.324380 | 72 | 2 | 1 | 1186.590319 | 1683.592468 | 0
139914081 | 326.971651 | -49.037832 | 311.178929 | -33.414904 |  1 | 2 | 4 |  661.582676 |  645.184654 | 0
139914081 | 326.971651 | -49.037832 | 311.178929 | -33.414904 | 28 | 2 | 4 | 1343.912338 |  687.981046 | 0
139914081 | 326.971651 | -49.037832 | 311.178929 | -33.414904 | 68 | 2 | 4 | 1201.231797 |  385.342885 | 0
139914081 | 326.971651 | -49.037832 | 311.178929 | -33.414904 | 95 | 2 | 4 |  649.324802 |  364.401306 | 0
139914081 | 326.971651 | -49.037832 | 311.178929 | -33.414904 | 105 | 2 | 3 | 1981.701894 |  234.731200 | 0
382182610 | 304.472082 | -36.204657 | 298.378989 | -16.100384 | 27 | 1 | 3 | 1667.533853 | 1782.649916 | 0
382182610 | 304.472082 | -36.204657 | 298.378989 | -16.100384 | 67 | 1 | 3 | 1191.444532 | 1550.139799 | 0
382182610 | 304.472082 | -36.204657 | 298.378989 | -16.100384 | 94 | 1 | 3 |  875.467098 | 1564.919965 | 0
382182610 | 304.472082 | -36.204657 | 298.378989 | -16.100384 | 105 | 1 | 3 | 1087.758016 |  897.199047 | 0
337346017 | 270.458748 | -50.943783 | 270.322011 | -27.505020 | 13 | 1 | 1 |  464.851965 |  374.036288 | 0
337346017 | 270.458748 | -50.943783 | 270.322011 | -27.505020 | 39 | 1 | 2 | 1728.091524 |  359.254404 | 0
337346017 | 270.458748 | -50.943783 | 270.322011 | -27.505020 | 66 | 1 | 2 |  729.191133 |  693.539106 | 0
337346017 | 270.458748 | -50.943783 | 270.322011 | -27.505020 | 93 | 1 | 2 |  657.505831 |  697.918114 | 0
337346017 | 270.458748 | -50.943783 | 270.322011 | -27.505020 | 103 | 2 | 3 |  178.409899 |  966.958641 | 0
